symbol,code,name,exchange,board,list_date,total_mv,float_mv,total_mv_bil,float_mv_bil,f2,f3,f6,f8
000863.SZ,000863,三湘印象,SZ,主板,1997-09-25,4238711420.0,4177379351.0,42.3871142,41.77379351,3.59,0.28,56158559.0,1.34
000868.SZ,000868,安凯客车,SZ,主板,1997-07-25,5242492221.0,4091972572.0,52.42492221,40.91972572,5.58,2.39,76348432.76,1.88
000869.SZ,000869,张  裕Ａ,SZ,主板,2000-10-26,14565142152.0,9866661116.0,145.65142152,98.66661116,21.68,0.37,25656954.59,0.26
000875.SZ,000875,吉电股份,SZ,主板,2002-09-26,20784260687.0,19151979888.0,207.84260687,191.51979888,5.73,-1.88,541507048.0,2.83
000876.SZ,000876,新 希 望,SZ,主板,1998-03-11,43359813640.0,43328224794.0,433.5981364,433.28224794,9.63,-0.52,266516483.02,0.61
000877.SZ,000877,天山股份,SZ,主板,1999-01-07,44724992755.0,44724983320.0,447.24992755,447.2498332,6.29,-1.26,244251567.19,0.54
000878.SZ,000878,云南铜业,SZ,主板,1998-06-02,35945091881.0,35944461595.0,359.45091881,359.44461595,17.94,0.67,1358396225.99,3.76
000880.SZ,000880,潍柴重机,SZ,主板,1998-04-02,13734564152.0,6722263548.0,137.34564152,67.22263548,29.61,0.75,328731590.7,4.88
000881.SZ,000881,中广核技,SZ,主板,1998-09-02,7421592648.0,6606488251.0,74.21592648,66.06488251,7.85,1.55,71209317.0,1.08
000882.SZ,000882,华联股份,SZ,主板,1998-06-16,5392583336.0,5388963104.0,53.92583336,53.88963104,1.97,1.03,116259022.0,2.16
000883.SZ,000883,湖北能源,SZ,主板,1998-05-19,30203554605.0,30195665076.0,302.03554605,301.95665076,4.66,0.22,126049306.85,0.42
000885.SZ,000885,城发环境,SZ,主板,1999-03-19,9682540085.0,9682540085.0,96.82540085,96.82540085,15.08,-0.2,83308762.03,0.86
000886.SZ,000886,海南高速,SZ,主板,1998-01-23,7119563760.0,7040425666.0,71.1956376,70.40425666,7.2,1.69,609435287.68,8.59
000887.SZ,000887,中鼎股份,SZ,主板,1998-12-03,28396683843.0,28350974015.0,283.96683843,283.50974015,21.57,2.62,679105484.56,2.39
000888.SZ,000888,峨眉山Ａ,SZ,主板,1997-10-21,6565337251.0,6565337251.0,65.65337251,65.65337251,12.46,2.13,89087781.62,1.36
000889.SZ,000889,中嘉博创,SZ,主板,1997-12-18,3698349908.0,3435906220.0,36.98349908,34.3590622,3.95,2.6,135503985.22,3.93
000892.SZ,000892,欢瑞世纪,SZ,主板,1999-01-15,5728925962.0,4151284891.0,57.28925962,41.51284891,5.84,2.1,139766874.0,3.36
000893.SZ,000893,亚钾国际,SZ,主板,1998-12-24,36536983934.0,32098970326.0,365.36983934,320.98970326,39.54,-0.2,242396587.95,0.75
000895.SZ,000895,双汇发展,SZ,主板,1998-12-10,87586635465.0,87575283582.0,875.86635465,875.75283582,25.28,-0.32,215024575.0,0.25
000897.SZ,000897,津滨发展,SZ,主板,1999-04-22,3703553416.0,3703483342.0,37.03553416,37.03483342,2.29,0.88,70794664.76,1.92
000898.SZ,000898,鞍钢股份,SZ,主板,1997-12-25,25203205184.0,21405261205.0,252.03205184,214.05261205,2.69,-0.37,96382440.99,0.45
000899.SZ,000899,赣能股份,SZ,主板,1997-11-26,10108021594.0,10108021594.0,101.08021594,101.08021594,10.36,-1.52,277881623.45,2.74
000900.SZ,000900,现代投资,SZ,主板,1999-01-28,6374879003.0,6374595503.0,63.74879003,63.74595503,4.2,0.48,36427126.5,0.57
000901.SZ,000901,航天科技,SZ,主板,1999-04-01,13194269241.0,13194136588.0,131.94269241,131.94136588,16.53,1.29,404192282.06,3.04
000902.SZ,000902,新洋丰,SZ,主板,1999-04-08,17792119371.0,16204656772.0,177.92119371,162.04656772,14.18,-0.91,109755121.94,0.68
000903.SZ,000903,ST云动,SZ,主板,1999-04-15,5417891948.0,5376732614.0,54.17891948,53.76732614,2.8,1.82,77833488.08,1.45
000905.SZ,000905,厦门港务,SZ,主板,1999-04-29,7358751202.0,7358736322.0,73.58751202,73.58736322,9.92,5.98,1429677956.91,19.16
000906.SZ,000906,浙商中拓,SZ,主板,1999-07-07,4399911710.0,4347686537.0,43.9991171,43.47686537,6.2,1.14,34183053.99,0.79
000908.SZ,000908,ST景峰,SZ,主板,1999-02-03,5621758103.0,5621758103.0,56.21758103,56.21758103,6.39,1.75,186527531.29,3.4
000910.SZ,000910,大亚圣象,SZ,主板,1999-06-30,4373706025.0,4372004155.0,43.73706025,43.72004155,7.99,0.25,42960072.0,0.98
000912.SZ,000912,泸天化,SZ,主板,1999-06-03,6742400000.0,6742400000.0,67.424,67.424,4.3,1.18,30895740.78,0.46
000913.SZ,000913,钱江摩托,SZ,主板,1999-05-14,8830972995.0,7768585110.0,88.30972995,77.6858511,16.77,1.27,92666983.76,1.2
000915.SZ,000915,华特达因,SZ,主板,1999-06-09,7428308075.0,7423497600.0,74.28308075,74.234976,31.7,-0.81,151215611.4,2.02
000917.SZ,000917,电广传媒,SZ,主板,1999-03-25,12247686760.0,12246848896.0,122.4768676,122.46848896,8.64,10.06,551328876.92,4.65
000919.SZ,000919,金陵药业,SZ,主板,1999-11-18,4359690941.0,4138144511.0,43.59690941,41.38144511,7.01,1.01,45435660.5,1.1
000920.SZ,000920,沃顿科技,SZ,主板,1999-06-16,5955026087.0,5316916500.0,59.55026087,53.169165,12.6,-0.08,86531163.58,1.62
000921.SZ,000921,海信家电,SZ,主板,1999-07-13,34718469557.0,23017330147.0,347.18469557,230.17330147,25.07,-0.44,233714665.29,1.01
000922.SZ,000922,佳电股份,SZ,主板,1999-06-18,8652565167.0,7311772987.0,86.52565167,73.11772987,12.45,2.98,198687885.82,2.72
000923.SZ,000923,河钢资源,SZ,主板,1999-07-14,11716484850.0,11270829304.0,117.1648485,112.70829304,17.95,2.98,406592522.88,3.62
000925.SZ,000925,众合科技,SZ,主板,1999-06-11,5045719141.0,5022402538.0,50.45719141,50.22402538,7.46,2.19,87667650.35,1.75
000926.SZ,000926,福星股份,SZ,主板,1999-06-18,4062060174.0,4011683320.0,40.62060174,40.1168332,2.55,2.0,63594587.56,1.59
000927.SZ,000927,中国铁物,SZ,主板,1999-07-27,16275451294.0,16275443063.0,162.75451294,162.75443063,2.69,1.13,147974132.25,0.91
000928.SZ,000928,中钢国际,SZ,主板,1999-03-12,9296497144.0,9296383420.0,92.96497144,92.9638342,6.48,2.21,141715841.12,1.54
000930.SZ,000930,中粮科技,SZ,主板,1999-07-12,11138654376.0,11138088480.0,111.38654376,111.3808848,6.0,-0.17,62294410.99,0.56
000931.SZ,000931,中 关 村,SZ,主板,1999-07-12,3984041735.0,3972946224.0,39.84041735,39.72946224,5.29,1.54,33571951.16,0.85
000932.SZ,000932,华菱钢铁,SZ,主板,1999-08-03,40830018069.0,40829510306.0,408.30018069,408.29510306,5.91,0.17,405829286.15,0.99
000933.SZ,000933,神火股份,SZ,主板,1999-08-31,51307686479.0,51269020792.0,513.07686479,512.69020792,22.81,1.47,1600721061.16,3.15
000935.SZ,000935,四川双马,SZ,主板,1999-08-24,15085580980.0,15085580980.0,150.8558098,150.8558098,19.76,-0.65,139289318.96,0.92
000936.SZ,000936,华西股份,SZ,主板,1999-08-10,6343852271.0,6342953333.0,63.43852271,63.42953333,7.16,1.27,103883482.76,1.64
000937.SZ,000937,冀中能源,SZ,主板,1999-09-09,22013996876.0,21390064724.0,220.13996876,213.90064724,6.23,2.13,231562454.93,1.09
000938.SZ,000938,紫光股份,SZ,主板,1999-11-04,78280386151.0,78280386151.0,782.80386151,782.80386151,27.37,1.03,1804356608.29,2.29
000948.SZ,000948,南天信息,SZ,主板,1999-10-14,7017997932.0,7004309238.0,70.17997932,70.04309238,18.0,2.27,109472366.42,1.57
000949.SZ,000949,新乡化纤,SZ,主板,1999-10-21,7260408767.0,7258460597.0,72.60408767,72.58460597,4.27,4.4,208952126.88,2.92
000950.SZ,000950,重药控股,SZ,主板,1999-09-16,9090251501.0,9090251501.0,90.90251501,90.90251501,5.26,0.38,70189998.56,0.77
000951.SZ,000951,中国重汽,SZ,主板,1999-11-25,20654203349.0,20654203349.0,206.54203349,206.54203349,17.58,-0.45,237463254.54,1.15
000955.SZ,000955,欣龙控股,SZ,主板,1999-12-09,3128074950.0,3125739185.0,31.2807495,31.25739185,5.81,5.06,229876420.16,7.35
000957.SZ,000957,中通客车,SZ,主板,2000-01-13,7322363610.0,7322363610.0,73.2236361,73.2236361,12.35,0.9,504946509.18,6.94
000958.SZ,000958,电投产融,SZ,主板,1999-12-23,33807868306.0,33807762331.0,338.07868306,338.07762331,6.28,0.16,146841081.0,0.43
000959.SZ,000959,首钢股份,SZ,主板,1999-12-16,31950465564.0,30993445786.0,319.50465564,309.93445786,4.12,0.73,136339890.14,0.44
000960.SZ,000960,锡业股份,SZ,主板,2000-02-21,36322849081.0,36322849081.0,363.22849081,363.22849081,22.07,-0.41,760592615.6,2.09
000962.SZ,000962,东方钽业,SZ,主板,2000-01-20,14171540003.0,14080607406.0,141.71540003,140.80607406,28.07,6.12,1259142766.89,8.81
000963.SZ,000963,华东医药,SZ,主板,2000-01-27,70494105919.0,70410317003.0,704.94105919,704.10317003,40.19,-0.02,199978976.59,0.28
000965.SZ,000965,天保基建,SZ,主板,2000-04-06,4738977922.0,4738977922.0,47.38977922,47.38977922,4.27,0.0,94748795.9,2.0
000966.SZ,000966,长源电力,SZ,主板,2000-03-16,15455795471.0,14481161321.0,154.55795471,144.81161321,4.44,0.91,84901567.67,0.59
000967.SZ,000967,盈峰环境,SZ,主板,2000-03-30,21313532467.0,21303385646.0,213.13532467,213.03385646,6.73,0.15,123350594.0,0.58
000968.SZ,000968,蓝焰控股,SZ,主板,2000-06-22,7391720322.0,7391720322.0,73.91720322,73.91720322,7.64,5.82,413054096.26,5.73
000969.SZ,000969,安泰科技,SZ,主板,2000-05-29,20404945444.0,20064616877.0,204.04945444,200.64616877,19.42,-0.72,4222387144.44,20.6
000970.SZ,000970,中科三环,SZ,主板,2000-04-20,16801330183.0,16801330183.0,168.01330183,168.01330183,13.82,-0.07,345779615.49,2.05
000973.SZ,000973,佛塑科技,SZ,主板,2000-05-25,7304044941.0,7304044941.0,73.04044941,73.04044941,7.55,1.75,229724706.82,3.17
000975.SZ,000975,山金国际,SZ,主板,2000-06-08,63448103755.0,57751831277.0,634.48103755,577.51831277,22.85,-4.63,1106242048.2,1.9
000977.SZ,000977,浪潮信息,SZ,主板,2000-06-08,95320749150.0,95214245047.0,953.2074915,952.14245047,64.75,0.53,3182320763.31,3.31
000980.SZ,000980,众泰汽车,SZ,主板,2000-06-16,16640407539.0,16603582621.0,166.40407539,166.03582621,3.3,-2.37,809346928.1,4.78
000981.SZ,000981,山子高科,SZ,主板,2000-06-22,41589478894.0,39575561347.0,415.89478894,395.75561347,4.16,4.0,5954475508.65,15.11
000983.SZ,000983,山西焦煤,SZ,主板,2000-07-26,42862112995.0,35033612144.0,428.62112995,350.33612144,7.55,3.99,1350105020.71,3.89
000987.SZ,000987,越秀资本,SZ,主板,2000-07-18,40739115591.0,40717132413.0,407.39115591,407.17132413,8.12,1.5,458325628.02,1.13
000988.SZ,000988,华工科技,SZ,主板,2000-06-08,80178785856.0,80137556289.0,801.78785856,801.37556289,79.74,2.89,4968156919.6,6.13
000989.SZ,000989,九芝堂,SZ,主板,2000-06-28,8319756357.0,6747174479.0,83.19756357,67.47174479,9.72,-1.62,145739281.0,2.15
000990.SZ,000990,诚志股份,SZ,主板,2000-07-06,8871234006.0,8871227436.0,88.71234006,88.71227436,7.3,0.55,71247655.25,0.81
000993.SZ,000993,闽东电力,SZ,主板,2000-07-31,4648207268.0,4463437856.0,46.48207268,44.63437856,10.15,0.2,60854272.6,1.37
000997.SZ,000997,新 大 陆,SZ,主板,2000-08-07,26624213206.0,26475506933.0,266.24213206,264.75506933,26.28,0.11,209219850.48,0.79
000998.SZ,000998,隆平高科,SZ,主板,2000-12-11,14327118595.0,12821742824.0,143.27118595,128.21742824,9.75,0.52,86830001.27,0.68
000999.SZ,000999,华润三九,SZ,主板,2000-03-09,47248181366.0,47203882745.0,472.48181366,472.03882745,28.39,0.11,285673481.89,0.61
001201.SZ,001201,东瑞股份,SZ,主板,2021-04-28,4008541216.0,3158743823.0,40.08541216,31.58743823,15.55,0.32,33196505.0,1.05
001203.SZ,001203,大中矿业,SZ,主板,2021-05-10,19724941808.0,16876980539.0,197.24941808,168.76980539,13.08,-0.15,205040230.15,1.22
001206.SZ,001206,依依股份,SZ,主板,2021-05-18,6443549209.0,3705093816.0,64.43549209,37.05093816,-,-,-,0.0
001207.SZ,001207,联科科技,SZ,主板,2021-06-23,4856699713.0,4424545366.0,48.56699713,44.24545366,22.43,1.08,32516562.0,0.74
001208.SZ,001208,华菱线缆,SZ,主板,2021-06-24,6632201840.0,3268766040.0,66.3220184,32.6876604,12.41,1.55,120700522.0,3.69
001212.SZ,001212,中旗新材,SZ,主板,2021-08-23,9287942844.0,7947037730.0,92.87942844,79.4703773,49.46,-2.41,289550348.34,3.62
001213.SZ,001213,中铁特货,SZ,主板,2021-09-08,18711111109.0,18711111109.0,187.11111109,187.11111109,4.21,0.48,49423087.0,0.27
001215.SZ,001215,千味央厨,SZ,主板,2021-09-06,3630885867.0,3616777459.0,36.30885867,36.16777459,37.37,1.33,68441612.0,1.9
001216.SZ,001216,华瓷股份,SZ,主板,2021-10-19,3914008518.0,3817967417.0,39.14008518,38.17967417,15.54,0.06,40126984.0,1.05
001217.SZ,001217,华尔泰,SZ,主板,2021-09-29,4135100200.0,4094144454.0,41.351002,40.94144454,12.46,2.21,106582704.0,2.61
001227.SZ,001227,兰州银行,SZ,主板,2022-01-17,13726630175.0,10153653150.0,137.26630175,101.5365315,2.41,0.42,131136680.0,1.3
001236.SZ,001236,弘业期货,SZ,主板,2022-08-05,10954544447.0,8240305447.0,109.54544447,82.40305447,10.87,1.68,101947988.0,1.24
001238.SZ,001238,浙江正特,SZ,主板,2022-09-19,5406500000.0,5095237670.0,54.065,50.9523767,49.15,-0.12,15851052.0,0.31
001258.SZ,001258,立新能源,SZ,主板,2022-07-27,6878666672.0,6878650089.0,68.78666672,68.78650089,7.37,1.24,97634318.52,1.43
001267.SZ,001267,汇绿生态,SZ,主板,2021-11-17,12758926018.0,9850088430.0,127.58926018,98.5008843,16.25,10.02,417315609.5,4.24
001269.SZ,001269,欧晶科技,SZ,主板,2022-09-30,4944975396.0,4944975396.0,49.44975396,49.44975396,25.7,1.94,36800945.4,0.75
001270.SZ,001270,*ST铖昌,SZ,主板,2022-06-06,9264864800.0,9147305267.0,92.648648,91.47305267,44.95,2.28,113942535.26,1.24
001283.SZ,001283,豪鹏科技,SZ,主板,2022-09-05,7140932137.0,5697617130.0,71.40932137,56.9761713,71.45,3.73,283555864.64,4.96
001286.SZ,001286,陕西能源,SZ,主板,2023-04-10,34912500000.0,9775500000.0,349.125,97.755,9.31,1.09,166941776.28,1.72
001287.SZ,001287,中电港,SZ,主板,2023-04-10,17128148186.0,9858871985.0,171.28148186,98.58871985,22.54,3.54,1027233505.13,10.34
001288.SZ,001288,运机集团,SZ,主板,2021-11-01,5647520865.0,3642401320.0,56.47520865,36.4240132,24.04,0.71,40541295.4,1.11
001289.SZ,001289,龙源电力,SZ,主板,2022-01-24,149055522204.0,89897686144.0,1490.55522204,898.97686144,17.83,0.34,96189930.06,0.11
001298.SZ,001298,好上好,SZ,主板,2022-10-31,9567024151.0,4966154780.0,95.67024151,49.6615478,32.23,1.03,207671963.49,4.17
001300.SZ,001300,三柏硕,SZ,主板,2022-10-19,3739522521.0,3739522521.0,37.39522521,37.39522521,15.34,-0.97,77132249.0,2.05
001301.SZ,001301,尚太科技,SZ,主板,2022-12-28,21641379003.0,13397409356.0,216.41379003,133.97409356,82.98,-0.01,588469504.0,4.37
001308.SZ,001308,康冠科技,SZ,主板,2022-03-18,15473256942.0,10919087982.0,154.73256942,109.19087982,22.0,0.64,40570451.74,0.37
001309.SZ,001309,德明利,SZ,主板,2022-07-01,41075490683.0,29034570974.0,410.75490683,290.34570974,181.04,-1.09,2856790210.12,9.69
001313.SZ,001313,粤海饲料,SZ,主板,2022-02-16,4935000000.0,4928837250.0,49.35,49.2883725,7.05,0.28,23126863.0,0.47
001316.SZ,001316,润贝航科,SZ,主板,2022-06-24,3582988752.0,3471107217.0,35.82988752,34.71107217,31.12,-0.19,44040898.62,1.27
001318.SZ,001318,阳光乳业,SZ,主板,2022-05-20,4010945400.0,4010945400.0,40.109454,40.109454,14.19,-0.21,85311275.84,2.13
001330.SZ,001330,博纳影业,SZ,主板,2022-08-18,8425801372.0,6531435181.0,84.25801372,65.31435181,6.13,10.05,348344634.54,5.5
001337.SZ,001337,四川黄金,SZ,主板,2023-03-03,11713800000.0,8045037840.0,117.138,80.4503784,27.89,-6.03,574747724.9,7.11
001339.SZ,001339,智微智能,SZ,主板,2022-08-15,13406971022.0,6341673892.0,134.06971022,63.41673892,53.18,2.33,177265514.58,2.8
001389.SZ,001389,广合科技,SZ,主板,2024-04-02,30072619200.0,10625119898.0,300.726192,106.25119898,70.72,1.81,264649258.84,2.48
001696.SZ,001696,宗申动力,SZ,主板,1997-03-06,26724928313.0,20805234572.0,267.24928313,208.05234572,23.34,-1.19,600545697.77,2.87
001872.SZ,001872,招商港口,SZ,主板,1993-05-05,50677285686.0,35227412260.0,506.77285686,352.2741226,20.42,-0.58,82421949.79,0.23
001896.SZ,001896,豫能控股,SZ,主板,1998-01-22,8956336407.0,8956336407.0,89.56336407,89.56336407,5.87,1.91,195676220.0,2.2
001914.SZ,001914,招商积余,SZ,主板,1994-09-28,11886479333.0,11886430009.0,118.86479333,118.86430009,11.21,-0.36,55582754.32,0.47
001965.SZ,001965,招商公路,SZ,主板,2017-12-25,69976661662.0,69976661662.0,699.76661662,699.76661662,10.26,-0.77,205931441.12,0.3
001979.SZ,001979,招商蛇口,SZ,主板,2015-12-30,90155319961.0,84161259498.0,901.55319961,841.61259498,9.95,-2.16,554568325.61,0.65
002001.SZ,002001,新 和 成,SZ,主板,2004-06-25,71733662011.0,70880357400.0,717.33662011,708.803574,23.34,0.78,408052435.9,0.58
002003.SZ,002003,伟星股份,SZ,主板,2004-06-25,12039563426.0,10471124581.0,120.39563426,104.71124581,10.3,-0.77,52881969.52,0.5
002004.SZ,002004,华邦健康,SZ,主板,2004-06-25,9741202420.0,9257567591.0,97.4120242,92.57567591,4.92,-1.8,983062478.61,10.47
002005.SZ,002005,ST德豪,SZ,主板,2004-06-25,4205819659.0,4204783579.0,42.05819659,42.04783579,2.4,2.13,27980167.0,0.66
002006.SZ,002006,精工科技,SZ,主板,2004-06-25,10406264669.0,10406264669.0,104.06264669,104.06264669,20.02,3.09,271178667.07,2.61
002007.SZ,002007,华兰生物,SZ,主板,2004-06-25,30317506089.0,26107730763.0,303.17506089,261.07730763,16.59,1.53,316107938.91,1.22
002008.SZ,002008,大族激光,SZ,主板,2004-06-25,36375888405.0,33801059662.0,363.75888405,338.01059662,35.33,2.26,1079183067.93,3.18
002009.SZ,002009,天奇股份,SZ,主板,2004-06-29,6419641984.0,5651796201.0,64.19641984,56.51796201,15.96,3.97,243117362.81,4.31
002010.SZ,002010,传化智联,SZ,主板,2004-06-29,18261206827.0,18215416419.0,182.61206827,182.15416419,6.55,0.92,467610794.93,2.56
002011.SZ,002011,盾安环境,SZ,主板,2004-07-05,14212918668.0,12264601796.0,142.12918668,122.64601796,13.34,1.83,181844947.88,1.48
002014.SZ,002014,永新股份,SZ,主板,2004-07-08,6884408574.0,6794772035.0,68.84408574,67.94772035,11.24,0.09,25706895.2,0.38
002015.SZ,002015,协鑫能科,SZ,主板,2004-07-08,17759171277.0,17759171277.0,177.59171277,177.59171277,10.94,1.48,229024499.24,1.28
002016.SZ,002016,世荣兆业,SZ,主板,2004-07-08,5040665787.0,5040665787.0,50.40665787,50.40665787,6.23,-0.32,113567267.22,2.27
002017.SZ,002017,东信和平,SZ,主板,2004-07-13,16368179834.0,16358421872.0,163.68179834,163.58421872,28.2,6.98,3564995260.3,22.36
002019.SZ,002019,亿帆医药,SZ,主板,2004-07-13,15946874014.0,11031725189.0,159.46874014,110.31725189,13.11,-4.45,358158331.34,3.22
002020.SZ,002020,京新药业,SZ,主板,2004-07-15,15937649381.0,13400653881.0,159.37649381,134.00653881,18.51,-0.16,194766594.45,1.45
002021.SZ,002021,中捷资源,SZ,主板,2004-07-15,3442974690.0,3442861126.0,34.4297469,34.42861126,2.88,2.13,92335502.0,2.69
002022.SZ,002022,科华生物,SZ,主板,2004-07-21,3322689656.0,3322059806.0,33.22689656,33.22059806,6.46,1.25,34099654.0,1.03
002023.SZ,002023,海特高新,SZ,主板,2004-07-21,8831054001.0,8831054001.0,88.31054001,88.31054001,11.92,2.32,225575578.11,2.55
002024.SZ,002024,ST易购,SZ,主板,2004-07-21,15842752627.0,15825094654.0,158.42752627,158.25094654,1.71,0.59,15760047.7,0.1
002025.SZ,002025,航天电器,SZ,主板,2004-07-26,20858510250.0,20786952101.0,208.5851025,207.86952101,45.8,-0.26,125910117.49,0.6
002026.SZ,002026,山东威达,SZ,主板,2004-07-27,6541899294.0,6281457173.0,65.41899294,62.81457173,14.85,-0.93,289510241.76,4.59
002027.SZ,002027,分众传媒,SZ,主板,2004-08-04,108172075948.0,108172075948.0,1081.72075948,1081.72075948,7.49,0.27,693805252.68,0.64
002028.SZ,002028,思源电气,SZ,主板,2004-08-05,89411007370.0,69765915400.0,894.1100737,697.659154,114.47,7.69,1640766987.68,2.34
002029.SZ,002029,七 匹 狼,SZ,主板,2004-08-06,6711824072.0,6334664730.0,67.11824072,63.3466473,9.52,10.06,224863481.76,3.58
002030.SZ,002030,达安基因,SZ,主板,2004-08-09,8827675541.0,8827675541.0,88.27675541,88.27675541,6.29,0.64,57849047.53,0.66
002031.SZ,002031,巨轮智能,SZ,主板,2004-08-16,16979334572.0,14967177723.0,169.79334572,149.67177723,7.72,0.52,313553559.23,2.09
002032.SZ,002032,苏 泊 尔,SZ,主板,2004-08-17,38657593520.0,38609734037.0,386.5759352,386.09734037,48.24,-0.43,67882989.53,0.18
002033.SZ,002033,丽江股份,SZ,主板,2004-08-25,4681660858.0,4681571142.0,46.81660858,46.81571142,8.52,0.83,63492055.41,1.36
002034.SZ,002034,旺能环境,SZ,主板,2004-08-26,7364725145.0,7328175362.0,73.64725145,73.28175362,16.97,-0.18,54936636.0,0.75
002035.SZ,002035,华帝股份,SZ,主板,2004-09-01,5340217793.0,4914113507.0,53.40217793,49.14113507,6.3,0.8,42288061.27,0.86
002036.SZ,002036,联创电子,SZ,主板,2004-09-03,10564270567.0,10544347854.0,105.64270567,105.44347854,10.01,0.1,244960691.79,2.32
002037.SZ,002037,保利联合,SZ,主板,2004-09-08,5109810457.0,5109810457.0,51.09810457,51.09810457,10.56,1.44,61762096.86,1.21
002038.SZ,002038,双鹭药业,SZ,主板,2004-09-09,7571569500.0,6278602267.0,75.715695,62.78602267,7.37,1.1,115026547.0,1.85
002039.SZ,002039,黔源电力,SZ,主板,2005-03-03,7452338136.0,7452317220.0,74.52338136,74.5231722,17.43,-0.11,157617431.41,2.11
002040.SZ,002040,南 京 港,SZ,主板,2005-03-25,6006627385.0,5981923185.0,60.06627385,59.81923185,12.31,-2.99,868287449.13,14.63
002041.SZ,002041,登海种业,SZ,主板,2005-04-18,8263200000.0,8263200000.0,82.632,82.632,9.39,0.21,43570805.0,0.53
